Depart;Arriver;Cost
13;30;0.854251012
13;31;0.866197183
13;32;0.857640906
13;33;0.857640906
13;34;0.861646235
13;35;0.861646235
13;36;0.85931115
13;37;0.855897734
13;38;0.868312757
13;39;0.859638905
13;40;0.919898284
13;45;0.855140187
13;46;0.886967264
13;47;0.939987366
13;48;0.877710843
13;49;0.93820598
13;50;0.874262102
13;51;0.874775315
13;53;0.872086073
13;54;0.85764294
13;69;0.883413462
13;70;0.85324826
13;71;0.861888112
13;72;0.862756598
13;75;0.85129683
13;76;0.898694842
13;80;0.858651026
13;84;0.853984875
13;85;0.863929619
13;86;0.87366548
13;87;0.868002357
13;88;0.864516129
13;89;0.862941176
13;90;0.873147599
13;91;0.861484512
13;92;0.860478692
13;93;0.866039953
13;94;0.860737273
13;95;0.866470588
13;96;0.856892523
13;97;0.854166667
13;114;0.850746269
13;115;0.893285372
13;116;0.868002357
13;118;0.915254237
13;120;0.907429963
13;121;0.919753086
13;123;0.903951368
14;15;0.964547677
14;16;0.951444376
14;17;0.882518269
14;18;0.885586091
14;19;0.920653442
14;20;0.887520985
14;21;0.888452915
14;22;0.883603805
14;23;0.879262158
14;24;0.95508982
14;25;0.930513595
14;26;0.899488927
14;27;0.923433875
14;28;0.914795625
14;29;0.915420023
14;30;0.915947035
14;31;0.929865576
14;32;0.919606709
14;33;0.919606709
14;34;0.923881464
14;35;0.922764228
14;36;0.914881297
14;37;0.917871602
14;38;0.932084309
14;39;0.919513607
14;40;0.910030395
14;41;0.897479954
14;42;0.897479954
14;43;0.896571429
14;44;0.910344828
14;45;0.914103308
14;46;0.921960073
14;47;0.963714637
14;48;0.931425164
14;49;0.87245841
14;50;0.929198362
14;51;0.910105758
14;52;0.890160183
14;53;0.912992357
14;54;0.908775982
14;55;0.883668904
14;56;0.890326209
14;57;0.891952729
14;58;0.886528787
14;59;0.886401791
14;60;0.887520985
14;61;0.890625
14;62;0.886401791
14;63;0.889821029
14;64;0.889882616
14;65;0.886528787
14;66;0.886528787
14;67;0.893018018
14;68;0.890333522
14;69;0.934640523
14;70;0.915127021
14;71;0.921784473
14;72;0.92303207
14;73;0.908157444
14;74;0.908571429
14;75;0.916091954
14;76;0.926622195
14;77;0.913218391
14;78;0.909194746
14;79;0.91023442
14;80;0.921190893
14;81;0.909714286
14;82;0.910285714
14;83;0.880380101
14;84;0.914930556
14;85;0.920838184
14;86;0.919836161
14;87;0.921774664
14;88;0.922539313
14;89;0.918903151
14;90;0.919298246
14;91;0.92603378
14;92;0.920487522
14;93;0.927527762
14;94;0.91642484
14;95;0.922403734
14;96;0.919186047
14;97;0.912593445
14;98;0.869179601
14;99;0.8684356
14;100;0.853326063
14;101;0.868289983
14;102;0.886813809
14;103;0.852557127
14;104;0.862334802
14;105;0.863711002
14;106;0.869107044
14;107;0.868508287
14;108;0.887818697
14;109;0.864285714
14;110;0.86744315
14;111;0.884009009
14;112;0.872777778
14;113;0.889206168
14;114;0.913093196
14;115;0.952380952
14;116;0.917297612
14;117;0.911443358
14;118;0.923030303
14;119;0.906086957
14;120;0.940369708
14;121;0.931858936
14;122;0.868596882
14;123;0.939213349
15;16;0.969413233
15;17;0.877608573
15;18;0.880697805
15;19;0.91233197
15;20;0.878431373
15;21;0.882518269
15;22;0.87871982
15;23;0.874369041
15;24;0.951292844
15;25;0.957459926
15;26;0.890278567
15;27;0.911832947
15;28;0.90328152
15;29;0.903912543
15;30;0.90443293
15;31;0.918176505
15;32;0.908039329
15;33;0.908039329
15;34;0.912260314
15;35;0.911149826
15;36;0.905507246
15;37;0.907407407
15;38;0.922626026
15;39;0.9112529
15;40;0.918869084
15;41;0.8914417
15;42;0.8914417
15;43;0.889461627
15;44;0.901035673
15;45;0.905813953
15;46;0.906400966
15;47;0.973258706
15;48;0.919499106
15;49;0.879825654
15;50;0.923122066
15;51;0.907319953
15;52;0.880870561
15;53;0.910218547
15;54;0.900520532
15;55;0.876681614
15;56;0.883314543
15;57;0.882816901
15;58;0.87849944
15;59;0.878363229
15;60;0.879484305
15;61;0.879464286
15;62;0.878363229
15;63;0.877585243
15;64;0.879753915
15;65;0.87849944
15;66;0.879551821
15;67;0.886004515
15;68;0.885422575
15;69;0.925044616
15;70;0.906882591
15;71;0.911304348
15;72;0.912485414
15;73;0.89783105
15;74;0.898227559
15;75;0.905692927
15;76;0.935622318
15;77;0.906105991
15;78;0.899942824
15;79;0.900973097
15;80;0.911747516
15;81;0.900457666
15;82;0.901029748
15;83;0.872340426
15;84;0.905561993
15;85;0.912536443
15;86;0.910369069
15;87;0.91233197
15;88;0.914235706
15;89;0.910578609
15;90;0.910954892
15;91;0.918855809
15;92;0.909988386
15;93;0.922580645
15;94;0.904817179
15;95;0.91408533
15;96;0.90755814
15;97;0.90328152
15;98;0.860155383
15;99;0.861495845
15;101;0.861342207
15;102;0.879750425
15;104;0.855408389
15;105;0.855811404
15;106;0.861111111
15;107;0.860542335
15;108;0.878615995
15;109;0.854315558
15;110;0.858411993
15;111;0.874859076
15;112;0.862701501
15;113;0.881006865
15;114;0.903835146
15;115;0.94047619
15;116;0.908984831
15;117;0.902130109
15;118;0.939114391
15;119;0.893395133
15;120;0.945848375
15;121;0.954960438
15;122;0.861607143
15;123;0.943509615
16;17;0.862967157
16;18;0.856661046
16;19;0.896187683
16;20;0.854504757
16;21;0.866892273
16;22;0.853699552
16;23;0.86084507
16;24;0.923215357
16;25;0.957553059
16;26;0.869169511
16;27;0.888115942
16;28;0.879746835
16;29;0.880391029
16;30;0.880897583
16;31;0.893169877
16;32;0.884393064
16;33;0.884393064
16;34;0.888501742
16;35;0.887405688
16;36;0.881807648
16;37;0.881571346
16;38;0.901995305
16;39;0.8919233
16;40;0.938993711
16;41;0.874423963
16;42;0.874423963
16;43;0.868194842
16;44;0.882929642
16;45;0.883139535
16;46;0.901219512
16;47;0.984800507
16;48;0.914509332
16;49;0.90293742
16;50;0.899120235
16;51;0.893238434
16;52;0.864942529
16;53;0.896142433
16;54;0.880138969
16;55;0.862127181
16;56;0.868704018
16;57;0.867156586
16;58;0.863968522
16;59;0.863815419
16;60;0.856582633
16;61;0.855629877
16;62;0.863815419
16;63;0.853713009
16;64;0.856903298
16;65;0.863968522
16;66;0.861875351
16;67;0.86821267
16;68;0.870728929
16;69;0.9075179
16;70;0.883236994
16;71;0.891986063
16;72;0.894152047
16;73;0.874500856
16;74;0.873786408
16;75;0.883266245
16;76;0.936645963
16;77;0.880391029
16;78;0.878718535
16;79;0.879725086
16;80;0.894490035
16;81;0.879221523
16;82;0.878718535
16;84;0.888436955
16;85;0.888694639
16;86;0.896409653
16;87;0.899529965
16;88;0.890379009
16;89;0.885580852
16;90;0.895882353
16;91;0.894982497
16;92;0.886244922
16;93;0.8985932
16;94;0.88
16;95;0.889083479
16;96;0.890379009
16;97;0.886258661
16;102;0.860795455
16;108;0.863895216
16;111;0.860215054
16;113;0.867241379
16;114;0.88908046
16;115;0.914982164
16;116;0.890643275
16;117;0.878596087
16;118;0.94625
16;119;0.868634259
16;120;0.930513595
16;121;0.938301772
16;123;0.927020507
17;18;0.989130435
17;19;0.908683473
17;20;0.980692788
17;21;0.971703452
17;22;0.982346241
17;23;0.989130435
17;24;0.904225352
17;25;0.889269406
17;26;0.909492274
17;27;0.935138184
17;28;0.938591549
17;29;0.939189189
17;30;0.941906373
17;31;0.927241963
17;32;0.932470456
17;33;0.932470456
17;34;0.922558923
17;35;0.926884139
17;36;0.942111237
17;37;0.942808607
17;38;0.937039138
17;39;0.932394366
17;41;0.910813824
17;42;0.910813824
17;43;0.908838243
17;44;0.927690583
17;45;0.920652786
17;46;0.886532951
17;47;0.868926554
17;48;0.904599659
17;50;0.90508096
17;51;0.937823834
17;52;0.944823663
17;53;0.937320299
17;54;0.949287749
17;55;0.949076665
17;56;0.952808989
17;57;0.94789916
17;58;0.94645845
17;59;0.942061281
17;60;0.942093541
17;61;0.941796009
17;62;0.94639866
17;63;0.940033315
17;64;0.941143809
17;65;0.94645845
17;66;0.943207127
17;67;0.940290179
17;68;0.937815126
17;69;0.925185608
17;70;0.929173693
17;71;0.936794582
17;72;0.928248588
17;73;0.926503341
17;74;0.924791086
17;75;0.923591746
17;76;0.852560495
17;77;0.918662953
17;78;0.914728682
17;79;0.915742794
17;80;0.908123249
17;81;0.915235457
17;82;0.914728682
17;83;0.93385214
17;84;0.933370977
17;85;0.933748584
17;86;0.941680961
17;87;0.936895964
17;88;0.933220147
17;89;0.937393284
17;90;0.942252716
17;91;0.936615733
17;92;0.93227991
17;93;0.937003405
17;94;0.931599774
17;95;0.940808196
17;96;0.918023582
17;97;0.921273032
17;98;0.910684932
17;99;0.923500275
17;100;0.888232133
17;101;0.931931378
17;102;0.931131019
17;103;0.891456206
17;104;0.902611534
17;105;0.918256131
17;106;0.909589041
17;107;0.928847215
17;108;0.960750853
17;109;0.928532161
17;110;0.934444444
17;111;0.957579186
17;112;0.939899833
17;113;0.928450704
17;114;0.912154696
17;115;0.909448819
17;116;0.93910074
17;117;0.909494725
17;118;0.872437358
17;119;0.920428894
17;120;0.892696629
17;121;0.893099548
17;122;0.91029169
17;123;0.889512058
18;19;0.912751678
18;20;0.991467577
18;21;0.964606742
18;22;0.993154592
18;23;0.987471526
18;24;0.910472973
18;25;0.882719547
18;26;0.916666667
18;27;0.935919056
18;28;0.938271605
18;29;0.938867078
18;30;0.941573034
18;31;0.929133858
18;32;0.932174888
18;33;0.932174888
18;34;0.923378076
18;35;0.926610644
18;36;0.945073613
18;37;0.945762712
18;38;0.937817976
18;39;0.935356942
18;41;0.90954495
18;42;0.90954495
18;43;0.909695291
18;44;0.931729155
18;45;0.923638405
18;46;0.884264538
18;47;0.862591139
18;48;0.896901408
18;50;0.911272321
18;51;0.930857143
18;52;0.936794582
18;53;0.930365297
18;54;0.94892168
18;55;0.948717949
18;56;0.951342282
18;57;0.948632049
18;58;0.948275862
18;59;0.943888889
18;60;0.951505017
18;61;0.951165372
18;62;0.947134112
18;63;0.949416342
18;64;0.951612903
18;65;0.948275862
18;66;0.946111111
18;67;0.945373467
18;68;0.939664804
18;69;0.921635434
18;70;0.937570304
18;71;0.936481169
18;72;0.930140845
18;73;0.933741648
18;74;0.933110368
18;75;0.930842164
18;76;0.851540616
18;77;0.926978818
18;78;0.92192691
18;79;0.922949002
18;80;0.912192394
18;81;0.922437673
18;82;0.92299169
18;83;0.935698448
18;84;0.928731762
18;85;0.934537246
18;86;0.933635848
18;87;0.92893401
18;88;0.934010152
18;89;0.938173568
18;90;0.934203063
18;91;0.937394247
18;92;0.936338028
18;93;0.937782805
18;94;0.936758893
18;95;0.941576858
18;96;0.921008403
18;97;0.924233983
18;98;0.908396947
18;99;0.923245614
18;100;0.887105404
18;101;0.924217463
18;102;0.929765886
18;103;0.890315677
18;104;0.901408451
18;105;0.920108696
18;106;0.908346972
18;107;0.928571429
18;108;0.950394589
18;109;0.921943231
18;110;0.926681367
18;111;0.94840157
18;112;0.933149171
18;113;0.928170595
18;114;0.915104741
18;115;0.916760405
18;116;0.93438914
18;117;0.917777778
18;118;0.867081448
18;119;0.928853755
18;120;0.890441587
18;121;0.886580573
18;122;0.913234487
18;123;0.888330542
19;20;0.917831191
19;21;0.909192201
19;22;0.912849162
19;23;0.914893617
19;24;0.929732869
19;25;0.901227352
19;26;0.961383285
19;27;0.946912868
19;28;0.941480207
19;29;0.942087156
19;30;0.942627653
19;31;0.939953811
19;32;0.941920644
19;33;0.941920644
19;34;0.938434983
19;35;0.940668203
19;36;0.935020127
19;37;0.940195515
19;38;0.950058072
19;39;0.963329453
19;40;0.883460859
19;41;0.932912844
19;42;0.932912844
19;43;0.928612222
19;44;0.96627907
19;45;0.93876372
19;46;0.904061212
19;47;0.906744868
19;48;0.930327869
19;50;0.929269695
19;51;0.928321678
19;52;0.905895692
19;53;0.92782305
19;54;0.938904899
19;55;0.919327731
19;56;0.918630752
19;57;0.919191919
19;58;0.9232493
19;59;0.924242424
19;60;0.917831191
19;61;0.919777159
19;62;0.923163208
19;63;0.915830546
19;64;0.922302963
19;65;0.9232493
19;66;0.917877095
19;67;0.922428331
19;68;0.925297114
19;69;0.945977686
19;70;0.949740035
19;71;0.950867052
19;72;0.955710956
19;73;0.941243582
19;74;0.939497717
19;75;0.966376812
19;76;0.902941176
19;77;0.962340672
19;78;0.959101382
19;79;0.960207612
19;80;0.994639666
19;81;0.958525346
19;82;0.959101382
19;83;0.895844875
19;84;0.966705607
19;85;0.950058072
19;86;0.952631579
19;87;0.957919345
19;88;0.950638792
19;89;0.943670151
19;90;0.950934579
19;91;0.955258571
19;92;0.951884058
19;93;0.948896632
19;94;0.946697567
19;95;0.947154472
19;96;0.965476887
19;97;0.968586387
19;98;0.880482456
19;99;0.887973641
19;100;0.865623314
19;101;0.885777046
19;102;0.901345291
19;103;0.864835757
19;104;0.87568157
19;105;0.888222465
19;106;0.881448957
19;107;0.889071938
19;108;0.915254237
19;109;0.88579235
19;110;0.89122032
19;111;0.912359551
19;112;0.895522388
19;113;0.9125
19;114;0.949599084
19;115;0.941826643
19;116;0.947674419
19;117;0.96742292
19;118;0.915234143
19;119;0.93187067
19;120;0.921113689
19;121;0.908352668
19;122;0.900890869
19;123;0.923344948
20;21;0.9586823
20;22;0.992609437
20;23;0.989204545
20;24;0.911285794
20;25;0.876195836
20;26;0.922737307
20;27;0.932326622
20;28;0.93575419
20;29;0.936348409
20;30;0.937954164
20;31;0.925573587
20;32;0.9296875
20;33;0.9296875
20;34;0.919866444
20;35;0.92414947
20;36;0.940315315
20;37;0.942102305
20;38;0.937464789
20;39;0.93935991
20;41;0.910348644
20;42;0.910348644
20;43;0.911553344
20;44;0.936800895
20;45;0.923335199
20;46;0.877689694
20;47;0.863534676
20;48;0.900956669
20;50;0.908888889
20;51;0.922858763
20;52;0.931015143
20;53;0.922379603
20;54;0.945228684
20;55;0.952672606
20;56;0.950947603
20;57;0.948247078
20;58;0.951138257
20;59;0.946755408
20;60;0.95545657
20;61;0.956184138
20;62;0.95
20;63;0.95227525
20;64;0.958820256
20;65;0.951138257
20;66;0.950055494
20;67;0.948247078
20;68;0.942554378
20;69;0.921335597
20;70;0.94375703
20;71;0.941573034
20;72;0.935247748
20;73;0.938786867
20;74;0.93816156
20;75;0.936977133
20;76;0.852513966
20;77;0.933110368
20;78;0.928017719
20;79;0.929046563
20;80;0.917272219
20;81;0.927464009
20;82;0.929085873
20;83;0.928964758
20;84;0.931652661
20;85;0.937464789
20;86;0.933295647
20;87;0.932957746
20;88;0.936936937
20;89;0.936723164
20;90;0.933860938
20;91;0.940315315
20;92;0.941441441
20;93;0.937429538
20;94;0.940778342
20;95;0.940112994
20;96;0.926091825
20;97;0.930362117
20;98;0.901950163
20;99;0.916666667
20;100;0.881914894
20;101;0.920765027
20;102;0.92303433
20;103;0.8841042
20;104;0.895048439
20;105;0.917748918
20;106;0.901897019
20;107;0.921943231
20;108;0.947811448
20;109;0.920609027
20;110;0.922149123
20;111;0.946927374
20;112;0.930693069
20;113;0.925698324
20;114;0.920110193
20;115;0.922947132
20;116;0.934047351
20;117;0.923888889
20;118;0.868020305
20;119;0.935064935
20;120;0.892359175
20;121;0.883240223
20;122;0.914019715
20;123;0.890250696
21;22;0.959149412
21;23;0.962401796
21;24;0.899441341
21;25;0.884550085
21;26;0.907894737
21;27;0.930089485
21;28;0.931361607
21;29;0.931957613
21;30;0.934636872
21;31;0.922259508
21;32;0.925306577
21;33;0.925306577
21;34;0.917640512
21;35;0.920847269
21;36;0.930454291
21;37;0.93225084
21;38;0.927609428
21;39;0.925223214
21;41;0.911308204
21;42;0.911308204
21;43;0.914634146
21;44;0.915282392
21;45;0.925406618
21;46;0.874363328
21;47;0.872819358
21;48;0.891255605
21;50;0.916247906
21;51;0.916242218
21;52;0.925531915
21;53;0.915771622
21;54;0.935320585
21;55;0.941796009
21;56;0.942222222
21;57;0.943857699
21;58;0.944598338
21;59;0.947777778
21;60;0.93384785
21;61;0.938910292
21;62;0.94669628
21;63;0.938223938
21;64;0.935057788
21;65;0.944598338
21;66;0.940298507
21;67;0.937396122
21;68;0.937082405
21;69;0.914737436
21;70;0.916712937
21;71;0.92849162
21;72;0.920022371
21;73;0.921590282
21;74;0.919889503
21;75;0.91869469
21;76;0.851313583
21;77;0.913812155
21;78;0.918367347
21;79;0.919381557
21;80;0.908635097
21;81;0.918874172
21;82;0.918367347
21;83;0.929950359
21;84;0.922948074
21;85;0.923292273
21;86;0.928853755
21;87;0.927446569
21;88;0.922775602
21;89;0.923595506
21;90;0.929418408
21;91;0.926133184
21;92;0.920803123
21;93;0.926487093
21;94;0.91796875
21;95;0.926966292
21;96;0.914206128
21;97;0.920643729
21;98;0.907014682
21;99;0.920765027
21;100;0.888829503
21;101;0.913351499
21;102;0.929365962
21;103;0.890016017
21;104;0.901081081
21;105;0.915584416
21;106;0.906964091
21;107;0.926067908
21;108;0.939038031
21;109;0.910124526
21;110;0.912616057
21;111;0.938195991
21;112;0.92109589
21;113;0.924538849
21;114;0.927464009
21;115;0.906756002
21;116;0.922041503
21;117;0.908940397
21;118;0.865764241
21;119;0.915500839
21;120;0.905002811
21;121;0.904411765
21;122;0.916026345
21;123;0.89859944
22;23;0.987485779
22;24;0.911648846
22;25;0.876480541
22;26;0.917815775
22;27;0.930571109
22;28;0.932923421
22;29;0.933519553
22;30;0.936205932
22;31;0.923809524
22;32;0.926856505
22;33;0.926856505
22;34;0.91810585
22;35;0.921316964
22;36;0.938556933
22;37;0.941441441
22;38;0.934611048
22;39;0.935429534
22;41;0.909645233
22;42;0.909645233
22;43;0.910852713
22;44;0.935050392
22;45;0.924803591
22;46;0.88118249
22;47;0.859619687
22;48;0.897017445
22;50;0.908180301
22;51;0.924345848
22;52;0.931422147
22;53;0.923863636
22;54;0.942372881
22;55;0.949860724
22;56;0.94921875
22;57;0.946518106
22;58;0.949416342
22;59;0.945030539
22;60;0.955915179
22;61;0.952301719
22;62;0.948275862
22;63;0.950555556
22;64;0.952751529
22;65;0.949416342
22;66;0.947251527
22;67;0.946518106
22;68;0.940815187
22;69;0.918459796
22;70;0.938729623
22;71;0.937640449
22;72;0.934574168
22;73;0.934891486
22;74;0.934261838
22;75;0.931995541
22;77;0.929208473
22;78;0.923076923
22;79;0.924099723
22;80;0.912290503
22;81;0.92358804
22;82;0.92414175
22;83;0.930425179
22;84;0.928811659
22;85;0.934611048
22;86;0.930429864
22;87;0.929014085
22;88;0.934084507
22;89;0.934954751
22;90;0.930995475
22;91;0.937464789
22;92;0.9375
22;93;0.937853107
22;94;0.937923251
22;95;0.938348416
22;96;0.922172452
22;97;0.925389755
22;98;0.903313417
22;99;0.918077553
22;100;0.882196162
22;101;0.919037199
22;102;0.924486396
22;103;0.885394456
22;104;0.896384242
22;105;0.91603467
22;106;0.90326087
22;107;0.923371648
22;108;0.946067416
22;109;0.917845484
22;110;0.921471719
22;111;0.944102851
22;112;0.927903137
22;113;0.926091825
22;114;0.916253444
22;115;0.917931422
22;116;0.931190073
22;117;0.92
22;118;0.867231638
22;119;0.933295647
22;120;0.890563931
22;121;0.883538634
22;122;0.911232877
22;123;0.888455103
23;24;0.90832396
23;25;0.881653454
23;26;0.915609487
23;27;0.926174497
23;28;0.929608939
23;29;0.930206588
23;30;0.931805478
23;31;0.918344519
23;32;0.923549107
23;33;0.923549107
23;34;0.913745131
23;35;0.918014501
23;36;0.934121622
23;37;0.934831461
23;38;0.934537246
23;39;0.937535172
23;41;0.912729294
23;42;0.912729294
23;43;0.908637874
23;44;0.933893557
23;45;0.921480651
23;46;0.878908471
23;47;0.866779089
23;48;0.90548953
23;50;0.90701559
23;51;0.929754426
23;52;0.934611048
23;53;0.929264119
23;54;0.941209723
23;55;0.958543417
23;56;0.957912458
23;57;0.950810509
23;58;0.953708868
23;59;0.949303621
23;60;0.951505017
23;61;0.947922438
23;62;0.955841252
23;63;0.946170921
23;64;0.950528071
23;65;0.953708868
23;66;0.951532033
23;67;0.948632049
23;68;0.946188341
23;69;0.920544835
23;70;0.934306569
23;71;0.939752252
23;72;0.932318105
23;73;0.931590656
23;74;0.928809789
23;75;0.929765886
23;76;0.850503919
23;77;0.924832962
23;78;0.920863309
23;79;0.921883657
23;80;0.914333707
23;81;0.920309906
23;82;0.920863309
23;83;0.925027563
23;84;0.933070866
23;85;0.933446136
23;86;0.936931818
23;87;0.937677054
23;88;0.932919955
23;89;0.931599774
23;90;0.9375
23;91;0.936302142
23;92;0.936338028
23;93;0.936687394
23;94;0.933483653
23;95;0.934991521
23;96;0.923163208
23;97;0.927455357
23;98;0.903208265
23;99;0.917987972
23;100;0.881066667
23;101;0.927392739
23;102;0.923333333
23;103;0.884266667
23;104;0.89524838
23;105;0.919065725
23;106;0.902120718
23;107;0.923287671
23;108;0.953698475
23;109;0.9229929
23;110;0.927744071
23;111;0.951685393
23;112;0.933149171
23;113;0.926008969
23;114;0.917218543
23;115;0.914606742
23;116;0.933295647
23;117;0.915649279
23;118;0.873439274
23;119;0.925591883
23;120;0.898933184
23;121;0.888701518
23;122;0.905908096
23;123;0.89573991
24;25;0.949244713
24;26;0.909502262
24;27;0.921354765
24;28;0.915002852
24;29;0.915621437
24;30;0.916143754
24;31;0.928819444
24;32;0.917572982
24;33;0.917572982
24;34;0.919586445
24;35;0.921794135
24;36;0.921704088
24;37;0.921354765
24;38;0.932134571
24;39;0.930755915
24;40;0.887566924
24;41;0.90649943
24;42;0.90649943
24;43;0.904491188
24;44;0.927053418
24;45;0.925390399
24;46;0.908387864
24;47;0.928229665
24;48;0.931482575
24;49;0.853864734
24;50;0.940524781
24;51;0.931724544
24;52;0.904625928
24;53;0.928948914
24;54;0.921128382
24;55;0.904201681
24;56;0.905617978
24;57;0.904040404
24;58;0.903856903
24;59;0.8984375
24;60;0.904868495
24;61;0.904735376
24;62;0.900558659
24;63;0.902901786
24;64;0.90508096
24;65;0.903856903
24;66;0.905987689
24;67;0.911549296
24;68;0.911098528
24;69;0.943820225
24;70;0.931909983
24;71;0.938621888
24;72;0.935465116
24;73;0.921457029
24;74;0.922989161
24;75;0.928366762
24;76;0.897102306
24;77;0.926605505
24;78;0.920318725
24;79;0.921367521
24;80;0.929152149
24;81;0.920842825
24;82;0.921412301
24;83;0.892419175
24;84;0.922855498
24;85;0.929895713
24;86;0.932322054
24;87;0.929732869
24;88;0.929357267
24;89;0.930232558
24;90;0.931778426
24;91;0.9328315
24;92;0.930635838
24;93;0.937718277
24;94;0.929936306
24;95;0.93372093
24;96;0.922677438
24;97;0.920480549
24;98;0.880110497
24;99;0.881412024
24;100;0.863117871
24;101;0.880242826
24;102;0.900056465
24;103;0.862330623
24;104;0.87424492
24;105;0.87657018
24;106;0.879005525
24;107;0.881477398
24;108;0.901074053
24;109;0.875136911
24;110;0.885682575
24;111;0.895061728
24;112;0.88372093
24;113;0.902564103
24;114;0.926411865
24;115;0.975536993
24;116;0.931976744
24;117;0.920435031
24;118;0.918562874
24;119;0.921829763
24;120;0.964712919
24;121;0.950388524
24;122;0.882712618
24;123;0.958855098
25;26;0.878409091
25;27;0.900812065
25;28;0.89234312
25;29;0.892980437
25;30;0.893494531
25;31;0.907071888
25;32;0.897050318
25;33;0.897050318
25;34;0.901220221
25;35;0.901220221
25;36;0.901105294
25;37;0.897510133
25;38;0.909250585
25;39;0.901334881
25;40;0.916615195
25;41;0.883774453
25;42;0.883774453
25;43;0.880733945
25;44;0.895556838
25;45;0.894767442
25;46;0.902971498
25;47;0.94691358
25;48;0.915020946
25;49;0.887979862
25;50;0.918727915
25;51;0.923353293
25;52;0.89165701
25;53;0.920549582
25;54;0.904956268
25;55;0.876550169
25;56;0.883219955
25;57;0.882719547
25;58;0.878378378
25;59;0.872962338
25;60;0.870931538
25;61;0.870949721
25;62;0.872962338
25;63;0.869054281
25;64;0.871220605
25;65;0.878378378
25;66;0.876265467
25;67;0.882719547
25;68;0.884264538
25;69;0.926347305
25;70;0.900289855
25;71;0.908032596
25;72;0.906963136
25;73;0.889142857
25;74;0.890607102
25;75;0.894767108
25;76;0.912248629
25;77;0.891891892
25;78;0.890160183
25;79;0.89117984
25;80;0.898423818
25;81;0.89066972
25;82;0.890160183
25;83;0.869027544
25;84;0.895652174
25;85;0.899242865
25;86;0.91607565
25;87;0.909037559
25;88;0.899825277
25;89;0.905041032
25;90;0.915534554
25;91;0.903319744
25;92;0.895652174
25;93;0.908079625
25;94;0.895990703
25;95;0.90855803
25;96;0.894308943
25;97;0.89343318
25;98;0.865137101
25;99;0.863357501
25;100;0.850220264
25;101;0.863204913
25;102;0.883933676
25;104;0.86032276
25;105;0.852504128
25;106;0.86506159
25;107;0.862395543
25;108;0.882790166
25;109;0.854063018
25;110;0.866517106
25;111;0.876844495
25;112;0.863534676
25;113;0.888503755
25;114;0.899483056
25;115;0.938397129
25;116;0.912404468
25;117;0.88576349
25;118;0.941759603
25;119;0.886759582
25;120;0.949666465
25;121;0.969771746
25;122;0.863483146
25;123;0.946125908
26;27;0.944948922
26;28;0.947308782
26;29;0.94790487
26;30;0.950652297
26;31;0.933711048
26;32;0.941143181
26;33;0.941143181
26;34;0.933333333
26;35;0.936615733
26;36;0.937641723
26;37;0.947159091
26;38;0.95025729
26;39;0.966704937
26;40;0.853561254
26;41;0.923595506
26;42;0.923595506
26;43;0.931306306
26;44;0.960616438
26;45;0.936931818
26;46;0.889655172
26;47;0.880478088
26;48;0.906659078
26;50;0.92
26;51;0.917855106
26;52;0.89827682
26;53;0.919566458
26;54;0.945899772
26;55;0.916804408
26;56;0.91611479
26;57;0.914553473
26;58;0.917491749
26;59;0.919514884
26;60;0.919559229
26;61;0.920417124
26;62;0.922694644
26;63;0.917582418
26;64;0.923966942
26;65;0.917491749
26;66;0.919603524
26;67;0.921970116
26;68;0.912008854
26;69;0.929512894
26;70;0.956621005
26;71;0.952164009
26;72;0.946887493
26;73;0.948139797
26;74;0.945321308
26;75;0.973081329
26;76;0.871371656
26;77;0.971346705
26;78;0.968091168
26;79;0.969195665
26;80;0.960806916
26;81;0.967521368
26;82;0.968091168
26;83;0.89373297
26;84;0.961009174
26;85;0.945807188
26;86;0.940503432
26;87;0.945683248
26;88;0.946377638
26;89;0.93953223
26;90;0.939965695
26;91;0.948688712
26;92;0.949828962
26;93;0.944666286
26;94;0.944729345
26;95;0.942954934
26;96;0.959793222
26;97;0.958404558
26;98;0.873587951
26;99;0.884989201
26;100;0.859110169
26;101;0.885884262
26;102;0.898071625
26;103;0.858350951
26;104;0.869914347
26;105;0.885254692
26;106;0.87452881
26;107;0.886069114
26;108;0.912777778
26;109;0.887931034
26;110;0.894335512
26;111;0.907836645
26;112;0.892391304
26;113;0.90261547
26;114;0.937780269
26;115;0.92015855
26;116;0.94013683
26;117;0.965102975
26;118;0.889528193
26;119;0.93125
26;120;0.897913142
26;121;0.889768231
26;122;0.913355408
26;123;0.903280543
27;28;0.990654206
27;29;0.991243433
27;30;0.99182243
27;31;0.984750733
27;32;0.9923843
27;33;0.9923843
27;34;0.986533958
27;35;0.988862837
27;36;0.976093294
27;37;0.98018648
27;38;0.96627907
27;39;0.954545455
27;40;0.87224158
27;41;0.94221968
27;42;0.94221968
27;43;0.946765884
27;44;0.948512586
27;45;0.947004608
27;46;0.91031653
27;47;0.898550725
27;48;0.926334107
27;50;0.940838599
27;51;0.942307692
27;52;0.929344729
27;53;0.944055944
27;54;0.957250144
27;55;0.917732073
27;56;0.924538849
27;57;0.928331467
27;58;0.923761825
27;59;0.925822644
27;60;0.918378679
27;61;0.926707385
27;62;0.921535893
27;63;0.923846581
27;64;0.921753607
27;65;0.923761825
27;66;0.918423973
27;67;0.917594655
27;68;0.907572383
27;69;0.956623681
27;70;0.951205511
27;71;0.961338719
27;72;0.947004608
27;73;0.952706553
